date,state,positive,negative,recovered,dateModified,checkTimeEt,death,dateChecked,total,totalTestResults,totalTestResultsIncrease,Total - TotalTestResults
20200518,IL,96485.0,506756.0,,2020-05-18T00:59:00Z,05/17 20:59,4234.0,2020-05-18T00:59:00Z,603241,603241,21297,0
20200519,IL,98030.0,523654.0,,2020-05-19T00:00:00Z,05/18 20:00,4379.0,2020-05-19T00:00:00Z,621684,621684,18443,0
20200520,IL,100418.0,542295.0,,2020-05-20T00:00:00Z,05/19 20:00,4525.0,2020-05-20T00:00:00Z,642713,642713,21029,0
20200521,IL,102686.0,569334.0,,2020-05-21T00:00:00Z,05/20 20:00,4607.0,2020-05-21T00:00:00Z,672020,672020,29307,0
20200522,IL,105444.0,591689.0,,2020-05-22T00:00:00Z,05/21 20:00,4715.0,2020-05-22T00:00:00Z,697133,697133,25113,0
20200523,IL,107796.0,614451.0,,2020-05-22T00:00:00Z,05/21 20:00,4790.0,2020-05-22T00:00:00Z,722247,722247,25114,0
20200524,IL,110304.0,637617.0,,2020-05-24T00:00:00Z,05/23 20:00,4856.0,2020-05-24T00:00:00Z,747921,747921,25674,0
20200525,IL,112017.0,657547.0,,2020-05-25T00:00:00Z,05/24 20:00,4884.0,2020-05-25T00:00:00Z,769564,769564,21643,0
20200526,IL,113195.0,673599.0,,2020-05-26T00:00:00Z,05/25 20:00,4923.0,2020-05-26T00:00:00Z,786794,786794,17230,0
20200527,IL,114306.0,689667.0,,2020-05-27T00:00:00Z,05/26 20:00,5083.0,2020-05-27T00:00:00Z,803973,803973,17179,0
20200528,IL,115833.0,714133.0,,2020-05-28T00:00:00Z,05/27 20:00,5186.0,2020-05-28T00:00:00Z,829966,829966,25993,0
20200529,IL,117455.0,734307.0,,2020-05-29T00:59:00Z,05/28 20:59,5270.0,2020-05-29T00:59:00Z,851762,851762,21796,0
20200530,IL,118917.0,758188.0,,2020-05-30T00:00:00Z,05/29 20:00,5330.0,2020-05-30T00:00:00Z,877105,877105,25343,0
20200531,IL,120260.0,777999.0,,2020-05-31T00:00:00Z,05/30 20:00,5390.0,2020-05-31T00:00:00Z,898259,898259,21154,0
20200601,IL,121234.0,797039.0,,2020-06-01T00:59:00Z,05/31 20:59,5412.0,2020-06-01T00:59:00Z,918273,918273,20014,0
20200602,IL,122848.0,811856.0,,2020-06-02T00:00:00Z,06/01 20:00,5525.0,2020-06-02T00:00:00Z,934704,934704,16431,0
20200603,IL,123830.0,835345.0,,2020-06-03T00:00:00Z,06/02 20:00,5621.0,2020-06-03T00:00:00Z,959175,959175,24471,0
20200604,IL,124759.0,857257.0,,2020-06-04T00:00:00Z,06/03 20:00,5736.0,2020-06-04T00:00:00Z,982016,982016,22841,0
20200605,IL,125915.0,875004.0,,2020-06-05T00:00:00Z,06/04 20:00,5795.0,2020-06-05T00:00:00Z,1000919,1000919,18903,0
20200606,IL,126890.0,895184.0,,2020-06-06T00:00:00Z,06/05 20:00,5864.0,2020-06-06T00:00:00Z,1022074,1022074,21155,0
20200607,IL,127757.0,915017.0,,2020-06-07T00:59:00Z,06/06 20:59,5904.0,2020-06-07T00:59:00Z,1042774,1042774,20700,0
20200608,IL,129139.0,930458.0,,2020-06-08T00:59:00Z,06/07 20:59,6102.0,2020-06-08T00:59:00Z,1059597,1059597,16823,0
20200609,IL,129936.0,949970.0,,2020-06-09T00:59:00Z,06/08 20:59,6196.0,2020-06-09T00:59:00Z,1079906,1079906,20309,0
20200610,IL,130561.0,970165.0,,2020-06-10T00:59:00Z,06/09 20:59,6273.0,2020-06-10T00:59:00Z,1100726,1100726,20820,0
20200611,IL,131327.0,991724.0,,2020-06-11T00:00:00Z,06/10 20:00,6363.0,2020-06-11T00:00:00Z,1123051,1123051,22325,0
20200612,IL,132059.0,1015903.0,,2020-06-12T00:00:00Z,06/11 20:00,6441.0,2020-06-12T00:00:00Z,1147962,1147962,24911,0
20200613,IL,132732.0,1037074.0,,2020-06-13T00:00:00Z,06/12 20:00,6470.0,2020-06-13T00:00:00Z,1169806,1169806,21844,0
20200614,IL,133404.0,1058442.0,,2020-06-14T00:00:00Z,06/13 20:00,6489.0,2020-06-14T00:00:00Z,1191846,1191846,22040,0
20200615,IL,133877.0,1076596.0,,2020-06-15T00:00:00Z,06/14 20:00,6507.0,2020-06-15T00:00:00Z,1210473,1210473,18627,0
20200616,IL,134500.0,1094702.0,,2020-06-16T00:00:00Z,06/15 20:00,6579.0,2020-06-16T00:00:00Z,1229202,1229202,18729,0
20200617,IL,135046.0,1124143.0,,2020-06-17T00:00:00Z,06/16 20:00,6666.0,2020-06-17T00:00:00Z,1259189,1259189,29987,0
20200618,IL,135639.0,1149054.0,,2020-06-18T00:00:00Z,06/17 20:00,6718.0,2020-06-18T00:00:00Z,1284693,1284693,25504,0
20200619,IL,136470.0,1175533.0,,2020-06-18T12:59:00Z,06/18 08:59,6718.0,2020-06-18T12:59:00Z,1312003,1312003,27310,0
20200620,IL,137104.0,1200864.0,,2020-06-20T00:00:00Z,06/19 20:00,6829.0,2020-06-20T00:00:00Z,1337968,1337968,25965,0
20200621,IL,137762.0,1224022.0,,2020-06-20T00:00:00Z,06/19 20:00,6851.0,2020-06-20T00:00:00Z,1361784,1361784,23816,0
20200622,IL,138224.0,1241779.0,,2020-06-22T00:00:00Z,06/21 20:00,6875.0,2020-06-22T00:00:00Z,1380003,1380003,18219,0
20200623,IL,138825.0,1261685.0,,2020-06-23T00:00:00Z,06/22 20:00,6911.0,2020-06-23T00:00:00Z,1400510,1400510,20507,0
20200624,IL,139540.0,1290301.0,,2020-06-24T00:00:00Z,06/23 20:00,6974.0,2020-06-24T00:00:00Z,1429841,1429841,29331,0
20200625,IL,140434.0,1321093.0,,2020-06-25T00:00:00Z,06/24 20:00,7014.0,2020-06-25T00:00:00Z,1461527,1461527,31686,0
20200626,IL,141344.0,1350661.0,,2020-06-26T00:00:00Z,06/25 20:00,7048.0,2020-06-26T00:00:00Z,1492005,1492005,30478,0
20200627,IL,142130.0,1380112.0,,2020-06-27T00:00:00Z,06/26 20:00,7074.0,2020-06-27T00:00:00Z,1522242,1522242,30237,0
20200628,IL,142776.0,1403255.0,,2020-06-28T00:00:00Z,06/27 20:00,7089.0,2020-06-28T00:00:00Z,1546031,1546031,23789,0
20200629,IL,143514.0,1429435.0,,2020-06-29T00:00:00Z,06/28 20:00,7103.0,2020-06-29T00:00:00Z,1572949,1572949,26918,0
20200630,IL,144238.0,1459780.0,,2020-06-30T00:00:00Z,06/29 20:00,7124.0,2020-06-30T00:00:00Z,1604018,1604018,31069,0
20200306,IN,1.0,,,,,,,1,1,0,0
20200307,IN,1.0,,,,,,,1,1,0,0
20200308,IN,2.0,,,,,,,2,2,1,0
20200309,IN,2.0,,,,,,,2,2,0,0
20200310,IN,6.0,30.0,,,,,,36,36,34,0
20200311,IN,10.0,33.0,,,,,,43,43,7,0
20200312,IN,12.0,52.0,,2020-03-11T11:59:00Z,03/11 07:59,,2020-03-11T11:59:00Z,64,64,21,0
20200313,IN,12.0,61.0,,2020-03-12T23:59:00Z,03/12 19:59,,2020-03-12T23:59:00Z,73,73,9,0
20200314,IN,15.0,74.0,,2020-03-13T23:59:00Z,03/13 19:59,0.0,2020-03-13T23:59:00Z,89,89,16,0
20200315,IN,19.0,102.0,,2020-03-15T00:59:00Z,03/14 20:59,0.0,2020-03-15T00:59:00Z,121,121,32,0
20200316,IN,24.0,115.0,,2020-03-16T15:44:00Z,03/16 11:44,1.0,2020-03-16T15:44:00Z,139,139,18,0
20200317,IN,30.0,129.0,,2020-03-16T23:59:00Z,03/16 19:59,2.0,2020-03-16T23:59:00Z,159,159,20,0
20200318,IN,39.0,154.0,,2020-03-17T23:59:00Z,03/17 19:59,2.0,2020-03-17T23:59:00Z,193,193,34,0
20200319,IN,56.0,324.0,,2020-03-19T00:59:00Z,03/18 20:59,2.0,2020-03-19T00:59:00Z,380,380,187,0
20200320,IN,79.0,475.0,,2020-03-20T00:59:00Z,03/19 20:59,2.0,2020-03-20T00:59:00Z,554,554,174,0
20200321,IN,126.0,707.0,,2020-03-21T00:59:00Z,03/20 20:59,4.0,2020-03-21T00:59:00Z,833,833,279,0
20200322,IN,201.0,1293.0,,2020-03-13T00:59:00Z,03/12 20:59,6.0,2020-03-13T00:59:00Z,1494,1494,661,0
20200323,IN,259.0,1701.0,,2020-03-23T11:00:00Z,03/23 07:00,7.0,2020-03-23T11:00:00Z,1960,1960,466,0
20200324,IN,365.0,2566.0,,2020-03-24T11:00:00Z,03/24 07:00,12.0,2020-03-24T11:00:00Z,2931,2931,971,0
20200325,IN,477.0,2879.0,,2020-03-25T00:59:00Z,03/24 20:59,14.0,2020-03-25T00:59:00Z,3356,3356,425,0
20200326,IN,645.0,4006.0,,2020-03-25T12:59:00Z,03/25 08:59,17.0,2020-03-25T12:59:00Z,4651,4651,1295,0
20200327,IN,981.0,5955.0,,2020-03-26T12:59:00Z,03/26 08:59,24.0,2020-03-26T12:59:00Z,6936,6936,2285,0
20200328,IN,1232.0,7175.0,,2020-03-28T11:00:00Z,03/28 07:00,31.0,2020-03-28T11:00:00Z,8407,8407,1471,0
20200329,IN,1514.0,8316.0,,2020-03-29T11:00:00Z,03/29 07:00,32.0,2020-03-29T11:00:00Z,9830,9830,1423,0
20200330,IN,1786.0,9872.0,,2020-03-29T12:59:00Z,03/29 08:59,35.0,2020-03-29T12:59:00Z,11658,11658,1828,0
20200331,IN,2159.0,11214.0,,2020-03-30T12:59:00Z,03/30 08:59,49.0,2020-03-30T12:59:00Z,13373,13373,1715,0
20200401,IN,2565.0,11810.0,,2020-04-01T00:59:00Z,03/31 20:59,65.0,2020-04-01T00:59:00Z,14375,14375,1002,0
20200402,IN,3039.0,13246.0,,2020-04-01T23:59:00Z,04/01 19:59,78.0,2020-04-01T23:59:00Z,16285,16285,1910,0
20200403,IN,3437.0,14398.0,,2020-04-02T23:59:00Z,04/02 19:59,102.0,2020-04-02T23:59:00Z,17835,17835,1550,0
20200404,IN,3953.0,15847.0,,2020-04-02T23:59:00Z,04/02 19:59,116.0,2020-04-02T23:59:00Z,19800,19800,1965,0
20200405,IN,4411.0,18241.0,,2020-04-04T11:59:00Z,04/04 07:59,127.0,2020-04-04T11:59:00Z,22652,22652,2852,0
20200406,IN,4944.0,21247.0,,2020-04-06T14:00:00Z,04/06 10:00,139.0,2020-04-06T14:00:00Z,26191,26191,3539,0
20200407,IN,5507.0,23257.0,,2020-04-06T23:59:00Z,04/06 19:59,173.0,2020-04-06T23:59:00Z,28764,28764,2573,0
20200408,IN,5943.0,24926.0,,2020-04-08T02:45:00Z,04/07 22:45,203.0,2020-04-08T02:45:00Z,30869,30869,2105,0
20200409,IN,6351.0,25782.0,,2020-04-08T23:59:00Z,04/08 19:59,245.0,2020-04-08T23:59:00Z,32133,32133,1264,0
20200410,IN,6907.0,28133.0,,2020-04-10T10:00:00Z,04/10 06:00,300.0,2020-04-10T10:00:00Z,35040,35040,2907,0
20200411,IN,7435.0,31780.0,,2020-04-10T23:59:00Z,04/10 19:59,330.0,2020-04-10T23:59:00Z,39215,39215,4175,0
20200412,IN,7928.0,34561.0,,2020-04-11T11:59:00Z,04/11 07:59,343.0,2020-04-11T11:59:00Z,42489,42489,3274,0
20200413,IN,8236.0,36303.0,,2020-04-12T23:59:00Z,04/12 19:59,350.0,2020-04-12T23:59:00Z,44539,44539,2050,0
20200414,IN,8527.0,37490.0,,2020-04-14T13:00:00Z,04/14 09:00,388.0,2020-04-14T13:00:00Z,46017,46017,1478,0
20200415,IN,8955.0,39441.0,,2020-04-14T11:59:00Z,04/14 07:59,436.0,2020-04-14T11:59:00Z,48396,48396,2379,0
20200416,IN,9542.0,41573.0,,2020-04-15T23:59:00Z,04/15 19:59,477.0,2020-04-15T23:59:00Z,51115,51115,2719,0
20200417,IN,10154.0,44631.0,,2020-04-16T23:59:00Z,04/16 19:59,519.0,2020-04-16T23:59:00Z,54785,54785,3670,0
20200418,IN,10641.0,46232.0,,2020-04-17T23:59:00Z,04/17 19:59,545.0,2020-04-17T23:59:00Z,56873,56873,2088,0
20200419,IN,11210.0,49932.0,,2020-04-18T23:59:00Z,04/18 19:59,562.0,2020-04-18T23:59:00Z,61142,61142,4269,0
20200420,IN,11686.0,52953.0,,2020-04-19T23:59:00Z,04/19 19:59,569.0,2020-04-19T23:59:00Z,64639,64639,3497,0
20200421,IN,12097.0,55167.0,,2020-04-20T23:59:00Z,04/20 19:59,630.0,2020-04-20T23:59:00Z,67264,67264,2625,0
20200422,IN,12438.0,57032.0,,2020-04-21T23:59:00Z,04/21 19:59,661.0,2020-04-21T23:59:00Z,69470,69470,2206,0
20200423,IN,13039.0,59001.0,,2020-04-22T23:59:00Z,04/22 19:59,706.0,2020-04-22T23:59:00Z,72040,72040,2570,0
20200424,IN,13680.0,61873.0,,2020-04-23T23:59:00Z,04/23 19:59,741.0,2020-04-23T23:59:00Z,75553,75553,3513,0
20200425,IN,14395.0,65379.0,,2020-04-24T23:59:00Z,04/24 19:59,785.0,2020-04-24T23:59:00Z,79774,79774,4221,0
20200426,IN,15012.0,66696.0,,2020-04-25T23:59:00Z,04/25 19:59,813.0,2020-04-25T23:59:00Z,81708,81708,1934,0
20200427,IN,15961.0,68515.0,,2020-04-26T23:59:00Z,04/26 19:59,844.0,2020-04-26T23:59:00Z,84476,84476,2768,0
20200428,IN,16588.0,70593.0,,2020-04-27T23:59:00Z,04/27 19:59,901.0,2020-04-27T23:59:00Z,87181,87181,2705,0
20200429,IN,17182.0,74368.0,,2020-04-28T23:59:00Z,04/28 19:59,1065.0,2020-04-28T23:59:00Z,91550,91550,4369,0
20200430,IN,17835.0,77163.0,,2020-04-29T23:59:00Z,04/29 19:59,1114.0,2020-04-29T23:59:00Z,94998,94998,3448,0
20200501,IN,18630.0,81009.0,,2020-04-30T23:59:00Z,04/30 19:59,1175.0,2020-04-30T23:59:00Z,99639,99639,4641,0
20200502,IN,19295.0,84846.0,,2020-05-01T23:59:00Z,05/01 19:59,1229.0,2020-05-01T23:59:00Z,104141,104141,4502,0
20200503,IN,19933.0,88926.0,,2020-05-02T23:59:00Z,05/02 19:59,1246.0,2020-05-02T23:59:00Z,108859,108859,4718,0
20200504,IN,20507.0,92790.0,,2020-05-03T23:59:00Z,05/03 19:59,1264.0,2020-05-03T23:59:00Z,113297,113297,4438,0
20200505,IN,21033.0,94801.0,,2020-05-04T23:59:00Z,05/04 19:59,1326.0,2020-05-04T23:59:00Z,115834,115834,2537,0
20200506,IN,21870.0,98626.0,,2020-05-05T23:59:00Z,05/05 19:59,1377.0,2020-05-05T23:59:00Z,120496,120496,4662,0
20200507,IN,22503.0,102279.0,,2020-05-06T23:59:00Z,05/06 19:59,1414.0,2020-05-06T23:59:00Z,124782,124782,4286,0
20200508,IN,23146.0,106982.0,,2020-05-07T23:59:00Z,05/07 19:59,1447.0,2020-05-07T23:59:00Z,130128,130128,5346,0
20200509,IN,23732.0,111954.0,,2020-05-08T23:59:00Z,05/08 19:59,1490.0,2020-05-08T23:59:00Z,135686,135686,5558,0
20200510,IN,24126.0,115903.0,,2020-05-09T23:59:00Z,05/09 19:59,1508.0,2020-05-09T23:59:00Z,140029,140029,4343,0
20200511,IN,24627.0,122061.0,,2020-05-10T23:59:00Z,05/10 19:59,1540.0,2020-05-10T23:59:00Z,146688,146688,6659,0
20200512,IN,25127.0,125383.0,,2020-05-11T23:59:00Z,05/11 19:59,1578.0,2020-05-11T23:59:00Z,150510,150510,3822,0
20200513,IN,25473.0,128610.0,,2020-05-12T23:59:00Z,05/12 19:59,1619.0,2020-05-12T23:59:00Z,154083,154083,3573,0
20200514,IN,26053.0,134186.0,,2020-05-13T23:59:00Z,05/13 19:59,1646.0,2020-05-13T23:59:00Z,160239,160239,6156,0
20200515,IN,26655.0,138793.0,,2020-05-14T23:59:00Z,05/14 19:59,1691.0,2020-05-14T23:59:00Z,165448,165448,5209,0
20200516,IN,27280.0,144078.0,,2020-05-15T23:59:00Z,05/15 19:59,1741.0,2020-05-15T23:59:00Z,171358,171358,5910,0
20200517,IN,27778.0,149465.0,,2020-05-16T23:59:00Z,05/16 19:59,1751.0,2020-05-16T23:59:00Z,177243,177243,5885,0
20200518,IN,28255.0,155657.0,,2020-05-17T23:59:00Z,05/17 19:59,1765.0,2020-05-17T23:59:00Z,183912,183912,6669,0
20200519,IN,28705.0,160625.0,,2020-05-18T23:59:00Z,05/18 19:59,1824.0,2020-05-18T23:59:00Z,189330,189330,5418,0
20200520,IN,29274.0,166464.0,,2020-05-19T23:59:00Z,05/19 19:59,1864.0,2020-05-19T23:59:00Z,195738,195738,6408,0
20200521,IN,29936.0,173059.0,,2020-05-20T23:59:00Z,05/20 19:59,1913.0,2020-05-20T23:59:00Z,202995,202995,7257,0
20200522,IN,30409.0,178152.0,,2020-05-21T23:59:00Z,05/21 19:59,1941.0,2020-05-21T23:59:00Z,208561,208561,5566,0
20200523,IN,30901.0,184032.0,,2020-05-22T23:59:00Z,05/22 19:59,1943.0,2020-05-22T23:59:00Z,214933,214933,6372,0
20200524,IN,31376.0,189425.0,,2020-05-23T23:59:00Z,05/23 19:59,1976.0,2020-05-23T23:59:00Z,220801,220801,5868,0
20200525,IN,31715.0,194536.0,,2020-05-24T23:59:00Z,05/24 19:59,1976.0,2020-05-24T23:59:00Z,226251,226251,5450,0
20200526,IN,32078.0,198671.0,,2020-05-26T14:40:00Z,05/26 10:40,2004.0,2020-05-26T14:40:00Z,230749,230749,4498,0
20200527,IN,32437.0,202896.0,,2020-05-26T23:59:00Z,05/26 19:59,2030.0,2020-05-26T23:59:00Z,235333,235333,4584,0
20200528,IN,33068.0,209219.0,,2020-05-27T23:59:00Z,05/27 19:59,2068.0,2020-05-27T23:59:00Z,242287,242287,6954,0
20200529,IN,33558.0,215155.0,,2020-05-28T23:59:00Z,05/28 19:59,2110.0,2020-05-28T23:59:00Z,248713,248713,6426,0
20200530,IN,34211.0,222184.0,,2020-05-29T23:59:00Z,05/29 19:59,2125.0,2020-05-29T23:59:00Z,256395,256395,7682,0
20200531,IN,34574.0,226972.0,21704.0,2020-05-30T23:59:00Z,05/30 19:59,2134.0,2020-05-30T23:59:00Z,261546,261546,5151,0
20200601,IN,34830.0,231066.0,22224.0,2020-05-31T23:59:00Z,05/31 19:59,2142.0,2020-05-31T23:59:00Z,265896,265896,4350,0
20200602,IN,35237.0,236682.0,22623.0,2020-06-01T23:59:00Z,06/01 19:59,2197.0,2020-06-01T23:59:00Z,271919,271919,6023,0
20200603,IN,35712.0,242103.0,23182.0,2020-06-02T23:59:00Z,06/02 19:59,2207.0,2020-06-02T23:59:00Z,277815,277815,5896,0
20200604,IN,36096.0,249138.0,23707.0,2020-06-03T23:59:00Z,06/03 19:59,2231.0,2020-06-03T23:59:00Z,285234,285234,7419,0
20200605,IN,36578.0,255060.0,24317.0,2020-06-04T23:59:00Z,06/04 19:59,2258.0,2020-06-04T23:59:00Z,291638,291638,6404,0
20200606,IN,36997.0,260533.0,24729.0,2020-06-05T23:59:00Z,06/05 19:59,2292.0,2020-06-05T23:59:00Z,297530,297530,5892,0
20200607,IN,37397.0,266866.0,25138.0,2020-06-06T23:59:00Z,06/06 19:59,2303.0,2020-06-06T23:59:00Z,304263,304263,6733,0
20200608,IN,37623.0,271880.0,25608.0,2020-06-07T23:59:00Z,06/07 19:59,2316.0,2020-06-07T23:59:00Z,309503,309503,5240,0
20200609,IN,38033.0,277357.0,26205.0,2020-06-08T23:59:00Z,06/08 19:59,2339.0,2020-06-08T23:59:00Z,315390,315390,5887,0
20200610,IN,38337.0,281757.0,26791.0,2020-06-09T23:59:00Z,06/09 19:59,2355.0,2020-06-09T23:59:00Z,320094,320094,4704,0
20200611,IN,38748.0,288594.0,27321.0,2020-06-10T23:59:00Z,06/10 19:59,2380.0,2020-06-10T23:59:00Z,327342,327342,7248,0
20200612,IN,39146.0,296034.0,27811.0,2020-06-11T23:59:00Z,06/11 19:59,2396.0,2020-06-11T23:59:00Z,335180,335180,7838,0
20200613,IN,39543.0,301094.0,28241.0,2020-06-12T23:59:00Z,06/12 19:59,2413.0,2020-06-12T23:59:00Z,340637,340637,5457,0
20200614,IN,39909.0,308482.0,28522.0,2020-06-13T23:59:00Z,06/13 19:59,2422.0,2020-06-13T23:59:00Z,348391,348391,7754,0
20200615,IN,40430.0,315399.0,28744.0,2020-06-14T23:59:00Z,06/14 19:59,2433.0,2020-06-14T23:59:00Z,355829,355829,7438,0
20200616,IN,40786.0,322959.0,29093.0,2020-06-15T23:59:00Z,06/15 19:59,2447.0,2020-06-15T23:59:00Z,363745,363745,7916,0
20200617,IN,41013.0,330169.0,29671.0,2020-06-16T23:59:00Z,06/16 19:59,2475.0,2020-06-16T23:59:00Z,371182,371182,7437,0
20200618,IN,41438.0,343284.0,30175.0,2020-06-17T23:59:00Z,06/17 19:59,2491.0,2020-06-17T23:59:00Z,384722,384722,13540,0
20200619,IN,41746.0,351141.0,30760.0,2020-06-18T23:59:00Z,06/18 19:59,2516.0,2020-06-18T23:59:00Z,392887,392887,8165,0
20200620,IN,42061.0,359741.0,31110.0,2020-06-19T23:59:00Z,06/19 19:59,2536.0,2020-06-19T23:59:00Z,401802,401802,8915,0
20200621,IN,42423.0,369497.0,31302.0,2020-06-20T23:59:00Z,06/20 19:59,2540.0,2020-06-20T23:59:00Z,411920,411920,10118,0
20200622,IN,42633.0,376283.0,31739.0,2020-06-21T23:59:00Z,06/21 19:59,2553.0,2020-06-21T23:59:00Z,418916,418916,6996,0
20200623,IN,42871.0,383505.0,32152.0,2020-06-22T23:59:00Z,06/22 19:59,2569.0,2020-06-22T23:59:00Z,426376,426376,7460,0
20200624,IN,43140.0,388743.0,32152.0,2020-06-23T23:59:00Z,06/23 19:59,2578.0,2020-06-23T23:59:00Z,431883,431883,5507,0
20200625,IN,43655.0,400597.0,33036.0,2020-06-24T23:59:00Z,06/24 19:59,2586.0,2020-06-24T23:59:00Z,444252,444252,12369,0
20200626,IN,44140.0,409750.0,33396.0,2020-06-25T23:59:00Z,06/25 19:59,2595.0,2020-06-25T23:59:00Z,453890,453890,9638,0
20200627,IN,44575.0,418442.0,33725.0,2020-06-26T23:59:00Z,06/26 19:59,2616.0,2020-06-26T23:59:00Z,463017,463017,9127,0
20200628,IN,44930.0,425605.0,33935.0,2020-06-27T23:59:00Z,06/27 19:59,2619.0,2020-06-27T23:59:00Z,470535,470535,7518,0
20200629,IN,45228.0,431291.0,34348.0,2020-06-28T23:59:00Z,06/28 19:59,2624.0,2020-06-28T23:59:00Z,476519,476519,5984,0
20200630,IN,45594.0,438602.0,34646.0,2020-06-29T23:59:00Z,06/29 19:59,2640.0,2020-06-29T23:59:00Z,484196,484196,7677,0
20200306,KS,0.0,4.0,,,,,,4,4,0,0
20200307,KS,0.0,11.0,,,,,,13,11,7,2
20200308,KS,1.0,11.0,,,,,,12,12,1,0
20200309,KS,1.0,11.0,,,,,,12,12,0,0
20200310,KS,1.0,17.0,,,,,,39,18,6,21
20200311,KS,1.0,41.0,,,,,,42,42,24,0
20200312,KS,4.0,41.0,,2020-03-12T00:00:00Z,03/11 20:00,,2020-03-12T00:00:00Z,45,45,3,0
20200313,KS,6.0,93.0,,2020-03-13T11:00:00Z,03/13 07:00,,2020-03-13T11:00:00Z,99,99,54,0
20200314,KS,6.0,93.0,,2020-03-13T11:00:00Z,03/13 07:00,1.0,2020-03-13T11:00:00Z,99,99,0,0
20200315,KS,8.0,135.0,,2020-03-14T13:00:00Z,03/14 09:00,1.0,2020-03-14T13:00:00Z,143,143,44,0
20200316,KS,11.0,166.0,,2020-03-16T16:17:00Z,03/16 12:17,1.0,2020-03-16T16:17:00Z,177,177,34,0
20200317,KS,15.0,382.0,,2020-03-17T13:00:00Z,03/17 09:00,1.0,2020-03-17T13:00:00Z,397,397,220,0
20200318,KS,16.0,417.0,,2020-03-17T15:30:00Z,03/17 11:30,1.0,2020-03-17T15:30:00Z,433,433,36,0
20200319,KS,34.0,417.0,,2020-03-19T11:00:00Z,03/19 07:00,1.0,2020-03-19T11:00:00Z,451,451,18,0
20200320,KS,44.0,417.0,,2020-03-20T11:00:00Z,03/20 07:00,1.0,2020-03-20T11:00:00Z,461,461,10,0
20200321,KS,55.0,417.0,,2020-03-21T11:00:00Z,03/21 07:00,2.0,2020-03-21T11:00:00Z,472,472,11,0
20200322,KS,64.0,417.0,,2020-03-21T11:00:00Z,03/21 07:00,2.0,2020-03-21T11:00:00Z,481,481,9,0
20200323,KS,82.0,417.0,,2020-03-23T11:00:00Z,03/23 07:00,2.0,2020-03-23T11:00:00Z,499,499,18,0
20200324,KS,98.0,2086.0,,2020-03-24T12:00:00Z,03/24 08:00,2.0,2020-03-24T12:00:00Z,2184,2184,1685,0
20200325,KS,126.0,2360.0,,2020-03-25T12:00:00Z,03/25 08:00,3.0,2020-03-25T12:00:00Z,2486,2486,302,0
20200326,KS,168.0,2869.0,,2020-03-26T12:00:00Z,03/26 08:00,3.0,2020-03-26T12:00:00Z,3037,3037,551,0
20200327,KS,202.0,3229.0,,2020-03-27T09:00:00Z,03/27 05:00,4.0,2020-03-27T09:00:00Z,3431,3431,394,0
20200328,KS,261.0,3671.0,,2020-03-27T09:00:00Z,03/27 05:00,5.0,2020-03-27T09:00:00Z,3932,3932,501,0
20200329,KS,319.0,4194.0,,2020-03-29T11:00:00Z,03/29 07:00,6.0,2020-03-29T11:00:00Z,4513,4513,581,0
20200330,KS,368.0,4554.0,,2020-03-30T11:00:00Z,03/30 07:00,8.0,2020-03-30T11:00:00Z,4922,4922,409,0
20200331,KS,428.0,4996.0,,2020-03-31T11:00:00Z,03/31 07:00,9.0,2020-03-31T11:00:00Z,5424,5424,502,0
20200401,KS,482.0,5411.0,,2020-04-01T11:00:00Z,04/01 07:00,10.0,2020-04-01T11:00:00Z,5893,5893,469,0
20200402,KS,552.0,6059.0,,2020-04-02T12:00:00Z,04/02 08:00,13.0,2020-04-02T12:00:00Z,6611,6611,718,0
20200403,KS,620.0,6454.0,,2020-04-03T12:00:00Z,04/03 08:00,17.0,2020-04-03T12:00:00Z,7074,7074,463,0
20200404,KS,698.0,6880.0,,2020-04-04T12:00:00Z,04/04 08:00,21.0,2020-04-04T12:00:00Z,7578,7578,504,0
20200405,KS,747.0,7476.0,,2020-04-05T12:00:00Z,04/05 08:00,22.0,2020-04-05T12:00:00Z,8223,8223,645,0
20200406,KS,845.0,8239.0,,2020-04-06T12:00:00Z,04/06 08:00,25.0,2020-04-06T12:00:00Z,9084,9084,861,0
20200407,KS,900.0,8614.0,,2020-04-07T12:00:00Z,04/07 08:00,27.0,2020-04-07T12:00:00Z,9514,9514,430,0
20200408,KS,1046.0,9137.0,,2020-04-07T12:00:00Z,04/07 08:00,38.0,2020-04-07T12:00:00Z,10183,10183,669,0
20200409,KS,1106.0,9669.0,,2020-04-09T12:00:00Z,04/09 08:00,42.0,2020-04-09T12:00:00Z,10775,10775,592,0
20200410,KS,1166.0,10248.0,,2020-04-10T09:30:00Z,04/10 05:30,50.0,2020-04-10T09:30:00Z,11414,11414,639,0
20200411,KS,1268.0,11075.0,,2020-04-11T11:00:00Z,04/11 07:00,55.0,2020-04-11T11:00:00Z,12343,12343,929,0
20200412,KS,1337.0,11916.0,,2020-04-12T12:00:00Z,04/12 08:00,56.0,2020-04-12T12:00:00Z,13253,13253,910,0
20200413,KS,1376.0,12488.0,,2020-04-13T11:30:00Z,04/13 07:30,62.0,2020-04-13T11:30:00Z,13864,13864,611,0
20200414,KS,1426.0,12721.0,,2020-04-14T12:00:00Z,04/14 08:00,69.0,2020-04-14T12:00:00Z,14147,14147,283,0
